rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,time_bound.thisRepN,time_bound.thisTrialN,time_bound.thisN,time_bound.thisIndex,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.time,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,key_resp.rt,tree.started,tree.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,square_13.started,square_13.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,8.89120602607727,None,9.935683012008667,None,9.935683012008667,None,9.935683012008667,None,9.935683012008667,None,9.935683012008667,None,9.935683012008667,9.935683012008667,9.935683012008667,None,9.935683012008667,9.935683012008667,0.012962962962962963,-0.23055555555555557,1,0,0,square_18,0.011118650436401367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,0,0,0,0,,,,,,,,,,,12.802904844284058,None,12.802904844284058,None,12.802904844284058,None,12.802904844284058,None,12.802904844284058,None,12.802904844284058,12.802904844284058,12.802904844284058,None,12.802904844284058,12.802904844284058,-0.005555555555555556,-0.2037037037037037,1,0,0,square_18,0.005236387252807617,None,14.178391933441162,None,14.178391933441162,None,14.178391933441162,None,14.178391933441162,None,14.178391933441162,None,14.178391933441162,14.178391933441162,14.178391933441162,None,14.178391933441162,14.178391933441162,14.178391933441162,14.178391933441162,15.203583002090454,None,15.203583002090454,None,15.203583002090454,None,15.203583002090454,None,15.203583002090454,None,15.203583002090454,15.203583002090454,-0.4888888888888889,-0.17037037037037037,1,0,0,3.6449320316314697,tree1_4,0.0072896480560302734,None,15.203583002090454,None,15.203583002090454,15.203583002090454,None,15.203583002090454,None,-0.4888888888888889,-0.17037037037037037,1,0,0,2.2468271255493164,0.0072896480560302734,None,15.203583002090454,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,None,18.91793203353882,18.91793203353882,18.91793203353882,18.91793203353882,18.91793203353882,None,18.91793203353882,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,0,0,0,0,0,1,1,1,,,,,,,,,,,19.92095184326172,None,19.92095184326172,None,19.92095184326172,None,19.92095184326172,None,19.92095184326172,None,19.92095184326172,19.92095184326172,19.92095184326172,None,19.92095184326172,19.92095184326172,0.027777777777777776,-0.18425925925925926,1,0,0,square_18,0.008109569549560547,None,21.22502589225769,None,21.22502589225769,None,21.22502589225769,None,21.22502589225769,None,21.22502589225769,None,21.22502589225769,21.22502589225769,21.22502589225769,None,21.22502589225769,21.22502589225769,21.22502589225769,21.22502589225769,22.245365858078003,None,22.245365858078003,None,22.245365858078003,None,22.245365858078003,None,22.245365858078003,None,22.245365858078003,22.245365858078003,-0.475,-0.18333333333333332,1,0,0,4.002812147140503,tree1_4,0.012229681015014648,None,22.245365858078003,None,22.245365858078003,22.245365858078003,None,22.245365858078003,None,,,,,,,0.012229681015014648,None,22.245365858078003,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,None,26.31646490097046,26.31646490097046,26.31646490097046,26.31646490097046,26.31646490097046,None,26.31646490097046,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,0,0,0,0,0,2,2,2,,,,,,,,,,,27.327847003936768,None,27.327847003936768,None,27.327847003936768,None,27.327847003936768,None,27.327847003936768,None,27.327847003936768,27.327847003936768,27.327847003936768,None,27.327847003936768,27.327847003936768,0.012037037037037037,-0.1824074074074074,1,0,0,square_18,0.01391148567199707,None,29.365561962127686,None,29.365561962127686,None,29.365561962127686,None,29.365561962127686,None,29.365561962127686,None,29.365561962127686,29.365561962127686,29.365561962127686,None,29.365561962127686,29.365561962127686,29.365561962127686,29.365561962127686,30.37872004508972,None,30.37872004508972,None,30.37872004508972,None,30.37872004508972,None,30.37872004508972,None,30.37872004508972,30.37872004508972,-0.4898148148148148,-0.2,1,0,0,1.9908549785614014,tree1_4,0.010999679565429688,None,30.37872004508972,None,30.37872004508972,30.37872004508972,None,30.37872004508972,None,,,,,,,0.010999679565429688,None,30.37872004508972,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,None,32.440266847610474,32.440266847610474,32.440266847610474,32.440266847610474,32.440266847610474,None,32.440266847610474,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
5.9,5.8,6.3,5.8,5.8,0,0,0,0,0,3,3,3,,,,,,,,,,,33.48160195350647,None,33.48160195350647,None,33.48160195350647,None,33.48160195350647,None,33.48160195350647,None,33.48160195350647,33.48160195350647,33.48160195350647,None,33.48160195350647,33.48160195350647,-0.013888888888888888,-0.1675925925925926,1,0,0,square_18,0.00926971435546875,None,35.26332688331604,None,35.26332688331604,None,35.26332688331604,None,35.26332688331604,None,35.26332688331604,None,35.26332688331604,35.26332688331604,35.26332688331604,None,35.26332688331604,35.26332688331604,35.26332688331604,35.26332688331604,36.28667497634888,None,36.28667497634888,None,36.28667497634888,None,36.28667497634888,None,36.28667497634888,None,36.28667497634888,36.28667497634888,-0.4824074074074074,-0.17962962962962964,1,0,0,8.360627889633179,tree1_4,0.008323431015014648,None,36.28667497634888,None,36.28667497634888,36.28667497634888,None,36.28667497634888,None,,,,,,,0.008323431015014648,None,36.28667497634888,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,None,44.71413803100586,44.71413803100586,44.71413803100586,44.71413803100586,44.71413803100586,None,44.71413803100586,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
5.1,5.1,5.9,5.3,5.1,0,0,0,0,0,4,4,4,,,,,,,,,,,45.716606855392456,None,45.716606855392456,None,45.716606855392456,None,45.716606855392456,None,45.716606855392456,None,45.716606855392456,45.716606855392456,45.716606855392456,None,45.716606855392456,45.716606855392456,-0.020370370370370372,-0.19537037037037036,1,0,0,square_18,0.013503789901733398,None,48.2393479347229,None,48.2393479347229,None,48.2393479347229,None,48.2393479347229,None,48.2393479347229,None,48.2393479347229,48.2393479347229,48.2393479347229,None,48.2393479347229,48.2393479347229,48.2393479347229,48.2393479347229,49.266671895980835,None,49.266671895980835,None,49.266671895980835,None,49.266671895980835,None,49.266671895980835,None,49.266671895980835,49.266671895980835,,,,,,,,0.008805513381958008,None,49.266671895980835,None,49.266671895980835,49.266671895980835,space,49.266671895980835,None,,,,,,,0.008805513381958008,None,49.266671895980835,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,None,50.05101704597473,50.05101704597473,50.05101704597473,50.05101704597473,50.05101704597473,None,50.05101704597473,None,0.6275289058685303,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_24_1503,untitled,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.05833888053894,None,51.05833888053894,52.10495901107788,51.05833888053894,52.10495901107788,55.093621015548706,None,55.093621015548706,None,55.093621015548706,None,55.093621015548706,None,55.093621015548706,None,55.093621015548706,None,55.093621015548706,None,,,,,,,
