rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,tree1_n,tree2_p,tree3_n,tree4_p,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,square_6.started,square_6.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,square_13.started,square_13.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,,,,,0,0,0,0,,,,,,,,,,,,,5.189024925231934,None,6.241491079330444,None,6.241491079330444,6.241491079330444,6.241491079330444,6.241491079330444,6.241491079330444,6.241491079330444,6.241491079330444,None,6.241491079330444,6.241491079330444,6.241491079330444,None,6.241491079330444,6.241491079330444,0.012962962962962963,-0.19537037037037036,1,0,0,square_18,0.012253284454345703,None,10.527774095535278,None,10.527774095535278,10.527774095535278,10.527774095535278,10.527774095535278,10.527774095535278,10.527774095535278,10.527774095535278,None,10.527774095535278,10.527774095535278,10.527774095535278,None,10.527774095535278,10.527774095535278,10.527774095535278,10.527774095535278,11.570681095123291,None,11.570681095123291,11.570681095123291,11.570681095123291,11.570681095123291,11.570681095123291,11.570681095123291,11.570681095123291,None,11.570681095123291,11.570681095123291,0.00024819374084472656,0.00024819374084472656,11.570681095123291,None,None,11.570681095123291,11.570681095123291,-0.4675925925925926,-0.17407407407407408,1,0,0,tree1_4,0.00024819374084472656,None,11.570681095123291,None,11.570681095123291,None,13.48367691040039,None,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,None,13.48367691040039,13.48367691040039,13.48367691040039,None,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,13.48367691040039,None,13.48367691040039,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
7.1,6.9,7.1,6.6,6.8,,,,,0,1,1,1,,,,,,,,,,,,,,,14.496755123138428,None,14.496755123138428,14.496755123138428,14.496755123138428,14.496755123138428,14.496755123138428,14.496755123138428,14.496755123138428,None,14.496755123138428,14.496755123138428,14.496755123138428,None,14.496755123138428,14.496755123138428,0.026851851851851852,-0.19907407407407407,1,0,0,square_18,0.00469207763671875,None,16.631513118743896,None,16.631513118743896,16.631513118743896,16.631513118743896,16.631513118743896,16.631513118743896,16.631513118743896,16.631513118743896,None,16.631513118743896,16.631513118743896,16.631513118743896,None,16.631513118743896,16.631513118743896,16.631513118743896,16.631513118743896,17.657247066497803,None,17.657247066497803,17.657247066497803,17.657247066497803,17.657247066497803,17.657247066497803,17.657247066497803,17.657247066497803,None,17.657247066497803,17.657247066497803,0.005286216735839844,0.005286216735839844,17.657247066497803,None,None,17.657247066497803,17.657247066497803,-0.45555555555555555,-0.18611111111111112,1,0,0,tree1_4,0.005286216735839844,None,17.657247066497803,None,17.657247066497803,None,19.310811042785645,None,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,None,19.310811042785645,19.310811042785645,19.310811042785645,None,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,19.310811042785645,None,19.310811042785645,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
6.2,6.2,6.8,6.1,6.1,,,,,0,2,2,2,,,,,,,,,,,,,,,20.35123109817505,None,20.35123109817505,20.35123109817505,20.35123109817505,20.35123109817505,20.35123109817505,20.35123109817505,20.35123109817505,None,20.35123109817505,20.35123109817505,20.35123109817505,None,20.35123109817505,20.35123109817505,0.03611111111111111,-0.20277777777777778,1,0,0,square_18,0.007477998733520508,None,21.55613112449646,None,21.55613112449646,21.55613112449646,21.55613112449646,21.55613112449646,21.55613112449646,21.55613112449646,21.55613112449646,None,21.55613112449646,21.55613112449646,21.55613112449646,None,21.55613112449646,21.55613112449646,21.55613112449646,21.55613112449646,22.575873136520386,None,22.575873136520386,22.575873136520386,22.575873136520386,22.575873136520386,22.575873136520386,22.575873136520386,22.575873136520386,None,22.575873136520386,22.575873136520386,0.003965139389038086,0.003965139389038086,22.575873136520386,None,None,22.575873136520386,22.575873136520386,-0.487962962962963,-0.18611111111111112,1,0,0,tree1_4,0.003965139389038086,None,22.575873136520386,None,22.575873136520386,None,24.185935020446777,None,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,None,24.185935020446777,24.185935020446777,24.185935020446777,None,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,24.185935020446777,None,24.185935020446777,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
5.9,5.8,6.3,5.8,5.8,,,,,0,3,3,3,,,,,,,,,,,,,,,25.22575807571411,None,25.22575807571411,25.22575807571411,25.22575807571411,25.22575807571411,25.22575807571411,25.22575807571411,25.22575807571411,None,25.22575807571411,25.22575807571411,25.22575807571411,None,25.22575807571411,25.22575807571411,-0.002777777777777778,-0.19444444444444445,1,0,0,square_18,0.00769495964050293,None,26.6868679523468,None,26.6868679523468,26.6868679523468,26.6868679523468,26.6868679523468,26.6868679523468,26.6868679523468,26.6868679523468,None,26.6868679523468,26.6868679523468,26.6868679523468,None,26.6868679523468,26.6868679523468,26.6868679523468,26.6868679523468,27.708173990249634,None,27.708173990249634,27.708173990249634,27.708173990249634,27.708173990249634,27.708173990249634,27.708173990249634,27.708173990249634,None,27.708173990249634,27.708173990249634,0.004419803619384766,0.004419803619384766,27.708173990249634,None,None,27.708173990249634,27.708173990249634,0.4925925925925926,-0.18888888888888888,1,0,0,skipsq,0.004419803619384766,None,27.708173990249634,None,27.708173990249634,None,29.065773963928223,None,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,None,29.065773963928223,29.065773963928223,29.065773963928223,None,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,29.065773963928223,None,29.065773963928223,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.2,0.2,0.6,-0.6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.131778955459595,None,30.131778955459595,None,30.131778955459595,None,30.131778955459595,None,30.131778955459595,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.25,0.15,0.55,-0.6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.583325147628784,None,30.583325147628784,None,30.583325147628784,None,30.583325147628784,None,30.583325147628784,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.3,0.1,0.5,-0.6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.07861614227295,None,31.07861614227295,None,31.07861614227295,None,31.07861614227295,None,31.07861614227295,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.35,0.05,0.45,-0.6,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59911298751831,None,31.59911298751831,None,31.59911298751831,None,31.59911298751831,None,31.59911298751831,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.4,0.0,0.4,0.6,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.09428906440735,None,32.09428906440735,None,32.09428906440735,None,32.09428906440735,None,32.09428906440735,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.45,-0.05,0.35,0.6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.59169101715088,None,32.59169101715088,None,32.59169101715088,None,32.59169101715088,None,32.59169101715088,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.5,-0.1,0.3,0.6,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.08282709121704,None,33.08282709121704,None,33.08282709121704,None,33.08282709121704,None,33.08282709121704,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.55,-0.15,0.25,0.6,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.57927203178406,None,33.57927203178406,None,33.57927203178406,None,33.57927203178406,None,33.57927203178406,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,-0.6,-0.2,0.2,0.6,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.074049949645996,None,34.074049949645996,None,34.074049949645996,None,34.074049949645996,None,34.074049949645996,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1558,untitled,2020.2.10,59.98795751089473,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.63198804855347,None,34.63198804855347,None,34.63198804855347,None,34.63198804855347,None,34.63198804855347,None,34.63198804855347,None,34.63198804855347,None,,,,,,,
