rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,square_14.started,square_14.stopped,tree1_14.started,tree1_14.stopped,tree2_14.started,tree2_14.stopped,tree3_14.started,tree3_14.stopped,tree4_14.started,tree4_14.stopped,text_2.started,text_2.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.time,skip.started,skip.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,22.354043006896973,None,0.03888888888888889,-0.2,1,0,0,square_2,0.01372075080871582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_2028,untitled,2020.2.10,59.96102958520668,
,,,,,,,,,,,,,,,,,,,23.368247985839844,None,23.368247985839844,None,23.368247985839844,None,23.368247985839844,None,23.368247985839844,None,-0.4962962962962963,-0.19814814814814816,1,0,0,tree1_14,0.013869762420654297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_2028,untitled,2020.2.10,59.96102958520668,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.140163898468018,None,25.140163898468018,None,25.140163898468018,None,25.140163898468018,None,25.140163898468018,None,25.140163898468018,28.156341075897217,29.12414789199829,None,29.12414789199829,None,29.12414789199829,None,29.12414789199829,None,29.12414789199829,None,29.12414789199829,29.12414789199829,29.12414789199829,None,29.12414789199829,29.12414789199829,-0.002777777777777778,-0.21481481481481482,1,0,0,square_18,0.010577917098999023,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,None,32.84419584274292,32.84419584274292,32.84419584274292,None,33.86048698425293,None,33.86048698425293,None,33.86048698425293,None,33.86048698425293,None,33.86048698425293,None,33.86048698425293,None,-0.4888888888888889,-0.1648148148148148,1,0,0,3.838932991027832,tree1_4,0.005411386489868164,None,33.86048698425293,None,33.86048698425293,33.86048698425293,None,33.86048698425293,None,-0.002777777777777778,-0.21481481481481482,1,0,0,0.8593180179595947,0.005411386489868164,None,,001,2021_Jul_13_2028,untitled,2020.2.10,59.96102958520668,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.76171398162842,None,37.76171398162842,None,37.76171398162842,None,37.76171398162842,None,37.76171398162842,None,37.76171398162842,37.76171398162842,37.76171398162842,None,37.76171398162842,37.76171398162842,0.004629629629629629,-0.19444444444444445,1,0,0,square_18,0.016609907150268555,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,None,38.672303915023804,38.672303915023804,38.672303915023804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
