rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,tree1_n,tree2_p,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,square_6.started,square_6.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,square_13.started,square_13.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,-0.29,-0.6,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.571149826049805,None,15.571149826049805,None,15.571149826049805,15.571149826049805,15.571149826049805,15.571149826049805,15.571149826049805,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.3,-0.6,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.694770812988281,None,15.694770812988281,None,15.694770812988281,15.694770812988281,15.694770812988281,15.694770812988281,15.694770812988281,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.31,-0.6,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.791457891464233,None,15.791457891464233,None,15.791457891464233,15.791457891464233,15.791457891464233,15.791457891464233,15.791457891464233,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.32,-0.6,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.887913942337036,None,15.887913942337036,None,15.887913942337036,15.887913942337036,15.887913942337036,15.887913942337036,15.887913942337036,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.33,-0.6,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.970441818237305,None,15.970441818237305,None,15.970441818237305,15.970441818237305,15.970441818237305,15.970441818237305,15.970441818237305,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.34,-0.6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0934739112854,None,16.0934739112854,None,16.0934739112854,16.0934739112854,16.0934739112854,16.0934739112854,16.0934739112854,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.35,-0.6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.178255796432495,None,16.178255796432495,None,16.178255796432495,16.178255796432495,16.178255796432495,16.178255796432495,16.178255796432495,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.36,-0.6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26288390159607,None,16.26288390159607,None,16.26288390159607,16.26288390159607,16.26288390159607,16.26288390159607,16.26288390159607,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.37,-0.6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.385238885879517,None,16.385238885879517,None,16.385238885879517,16.385238885879517,16.385238885879517,16.385238885879517,16.385238885879517,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.38,-0.6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.467302799224854,None,16.467302799224854,None,16.467302799224854,16.467302799224854,16.467302799224854,16.467302799224854,16.467302799224854,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.39,-0.6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.598874807357788,None,16.598874807357788,None,16.598874807357788,16.598874807357788,16.598874807357788,16.598874807357788,16.598874807357788,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.4,0.0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.682299852371216,None,16.682299852371216,None,16.682299852371216,16.682299852371216,16.682299852371216,16.682299852371216,16.682299852371216,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.01,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.760942935943604,None,16.760942935943604,None,16.760942935943604,16.760942935943604,16.760942935943604,16.760942935943604,16.760942935943604,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.02,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90463089942932,None,16.90463089942932,None,16.90463089942932,16.90463089942932,16.90463089942932,16.90463089942932,16.90463089942932,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.03,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.990070819854736,None,16.990070819854736,None,16.990070819854736,16.990070819854736,16.990070819854736,16.990070819854736,16.990070819854736,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.04,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.083460807800293,None,17.083460807800293,None,17.083460807800293,17.083460807800293,17.083460807800293,17.083460807800293,17.083460807800293,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.05,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.184192895889282,None,17.184192895889282,None,17.184192895889282,17.184192895889282,17.184192895889282,17.184192895889282,17.184192895889282,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.06,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.279225826263428,None,17.279225826263428,None,17.279225826263428,17.279225826263428,17.279225826263428,17.279225826263428,17.279225826263428,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.07,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364673852920532,None,17.364673852920532,None,17.364673852920532,17.364673852920532,17.364673852920532,17.364673852920532,17.364673852920532,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.08,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50385093688965,None,17.50385093688965,None,17.50385093688965,17.50385093688965,17.50385093688965,17.50385093688965,17.50385093688965,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.09,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.58474087715149,None,17.58474087715149,None,17.58474087715149,17.58474087715149,17.58474087715149,17.58474087715149,17.58474087715149,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.670525789260864,None,17.670525789260864,None,17.670525789260864,17.670525789260864,17.670525789260864,17.670525789260864,17.670525789260864,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.11,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.804611921310425,None,17.804611921310425,None,17.804611921310425,17.804611921310425,17.804611921310425,17.804611921310425,17.804611921310425,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.12,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.922324895858765,None,17.922324895858765,None,17.922324895858765,17.922324895858765,17.922324895858765,17.922324895858765,17.922324895858765,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.13,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.969924926757812,None,17.969924926757812,None,17.969924926757812,17.969924926757812,17.969924926757812,17.969924926757812,17.969924926757812,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.14,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07362699508667,None,18.07362699508667,None,18.07362699508667,18.07362699508667,18.07362699508667,18.07362699508667,18.07362699508667,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.15,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20265293121338,None,18.20265293121338,None,18.20265293121338,18.20265293121338,18.20265293121338,18.20265293121338,18.20265293121338,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.16,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.294063806533813,None,18.294063806533813,None,18.294063806533813,18.294063806533813,18.294063806533813,18.294063806533813,18.294063806533813,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.17,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.386746883392334,None,18.386746883392334,None,18.386746883392334,18.386746883392334,18.386746883392334,18.386746883392334,18.386746883392334,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.18,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.46931481361389,None,18.46931481361389,None,18.46931481361389,18.46931481361389,18.46931481361389,18.46931481361389,18.46931481361389,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.19,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.595268964767456,None,18.595268964767456,None,18.595268964767456,18.595268964767456,18.595268964767456,18.595268964767456,18.595268964767456,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,-0.6,-0.2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.681205987930298,None,18.681205987930298,None,18.681205987930298,18.681205987930298,18.681205987930298,18.681205987930298,18.681205987930298,None,,,,,,,,,,,,,,,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.785579919815063,None,18.785579919815063,None,18.785579919815063,None,18.785579919815063,None,18.785579919815063,None,18.785579919815063,None,18.785579919815063,None,,,,,,,
