rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,tree1_n,tree2_p,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,10.077085971832275,None,11.119601011276245,None,11.119601011276245,11.119601011276245,11.119601011276245,11.119601011276245,11.119601011276245,11.119601011276245,11.119601011276245,None,11.119601011276245,11.119601011276245,11.119601011276245,None,11.119601011276245,11.119601011276245,0.017592592592592594,-0.2101851851851852,1,0,0,square_18,0.005631446838378906,None,12.21121597290039,None,12.21121597290039,12.21121597290039,12.21121597290039,12.21121597290039,12.21121597290039,12.21121597290039,12.21121597290039,None,12.21121597290039,12.21121597290039,12.21121597290039,None,12.21121597290039,12.21121597290039,12.21121597290039,12.21121597290039,13.236853122711182,None,13.236853122711182,13.236853122711182,13.236853122711182,13.236853122711182,13.236853122711182,13.236853122711182,13.236853122711182,None,13.236853122711182,13.236853122711182,0.01139974594116211,0.01139974594116211,13.236853122711182,None,None,13.236853122711182,13.236853122711182,-0.5111111111111111,-0.18333333333333332,1,0,0,tree1_4,0.01139974594116211,None,13.236853122711182,None,13.236853122711182,None,14.502928018569946,None,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,None,14.502928018569946,14.502928018569946,14.502928018569946,None,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,14.502928018569946,None,14.502928018569946,None,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,,,,,,,15.532335996627808,None,15.532335996627808,15.532335996627808,15.532335996627808,15.532335996627808,15.532335996627808,15.532335996627808,15.532335996627808,None,15.532335996627808,15.532335996627808,15.532335996627808,None,15.532335996627808,15.532335996627808,-0.016666666666666666,-0.20833333333333334,1,0,0,square_18,0.011024951934814453,None,15.607764959335327,None,15.607764959335327,15.607764959335327,15.607764959335327,15.607764959335327,15.607764959335327,15.607764959335327,15.607764959335327,None,15.607764959335327,15.607764959335327,15.607764959335327,None,15.607764959335327,15.607764959335327,15.607764959335327,15.607764959335327,16.636209964752197,None,16.636209964752197,16.636209964752197,16.636209964752197,16.636209964752197,16.636209964752197,16.636209964752197,16.636209964752197,None,16.636209964752197,16.636209964752197,0.009378910064697266,0.009378910064697266,16.636209964752197,None,None,16.636209964752197,16.636209964752197,0.4601851851851852,-0.20833333333333334,1,0,0,skipsq,0.009378910064697266,None,16.636209964752197,None,16.636209964752197,None,17.911806106567383,None,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,None,17.911806106567383,17.911806106567383,17.911806106567383,None,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,17.911806106567383,None,17.911806106567383,None,,001,2021_Jul_27_1721,untitled,2020.2.10,None,
