rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,50.91098403930664,None,51.98105597496033,None,51.98105597496033,51.98105597496033,51.98105597496033,51.98105597496033,51.98105597496033,51.98105597496033,51.98105597496033,None,51.98105597496033,51.98105597496033,51.98105597496033,None,51.98105597496033,51.98105597496033,-0.007407407407407408,-0.19537037037037036,1,0,0,square_18,0.01624608039855957,None,55.84492206573486,None,55.84492206573486,55.84492206573486,55.84492206573486,55.84492206573486,55.84492206573486,55.84492206573486,55.84492206573486,None,55.84492206573486,55.84492206573486,55.84492206573486,None,55.84492206573486,55.84492206573486,55.84492206573486,55.84492206573486,56.87321090698242,None,56.87321090698242,56.87321090698242,56.87321090698242,56.87321090698242,56.87321090698242,56.87321090698242,56.87321090698242,None,56.87321090698242,56.87321090698242,0.013010263442993164,0.013010263442993164,56.87321090698242,None,None,56.87321090698242,56.87321090698242,-0.5083333333333333,-0.18703703703703703,1,0,0,tree1_4,0.013010263442993164,None,56.87321090698242,None,56.87321090698242,None,58.365155935287476,None,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,None,58.365155935287476,58.365155935287476,58.365155935287476,None,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,58.365155935287476,None,58.365155935287476,None,,001,2021_Jul_27_1632,untitled,2020.2.10,60.11210367081478,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,59.39016389846802,None,59.39016389846802,59.39016389846802,59.39016389846802,59.39016389846802,59.39016389846802,59.39016389846802,59.39016389846802,None,59.39016389846802,59.39016389846802,59.39016389846802,None,59.39016389846802,59.39016389846802,0.003703703703703704,-0.19907407407407407,1,0,0,square_18,0.011010885238647461,None,60.39916110038757,None,60.39916110038757,60.39916110038757,60.39916110038757,60.39916110038757,60.39916110038757,60.39916110038757,60.39916110038757,None,60.39916110038757,60.39916110038757,60.39916110038757,None,60.39916110038757,60.39916110038757,60.39916110038757,60.39916110038757,61.43325209617615,None,61.43325209617615,61.43325209617615,61.43325209617615,61.43325209617615,61.43325209617615,61.43325209617615,61.43325209617615,None,61.43325209617615,61.43325209617615,0.0060272216796875,0.0060272216796875,61.43325209617615,None,None,61.43325209617615,61.43325209617615,-0.5222222222222223,-0.16111111111111112,1,0,0,tree1_4,0.0060272216796875,None,61.43325209617615,None,61.43325209617615,None,62.995630979537964,None,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,None,62.995630979537964,62.995630979537964,62.995630979537964,None,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,62.995630979537964,None,62.995630979537964,None,,001,2021_Jul_27_1632,untitled,2020.2.10,60.11210367081478,
,,,,,,,,,,,64.02876496315002,None,64.02876496315002,64.02876496315002,64.02876496315002,64.02876496315002,64.02876496315002,64.02876496315002,64.02876496315002,None,64.02876496315002,64.02876496315002,64.02876496315002,None,64.02876496315002,64.02876496315002,-0.014814814814814815,-0.19166666666666668,1,0,0,square_18,0.014707803726196289,None,64.62187504768372,None,64.62187504768372,64.62187504768372,64.62187504768372,64.62187504768372,64.62187504768372,64.62187504768372,64.62187504768372,None,64.62187504768372,64.62187504768372,64.62187504768372,None,64.62187504768372,64.62187504768372,64.62187504768372,64.62187504768372,65.62694501876831,None,65.62694501876831,65.62694501876831,65.62694501876831,65.62694501876831,65.62694501876831,65.62694501876831,65.62694501876831,None,65.62694501876831,65.62694501876831,0.013297080993652344,0.013297080993652344,65.62694501876831,None,None,65.62694501876831,65.62694501876831,0.45185185185185184,-0.21296296296296297,1,0,0,skipsq,0.013297080993652344,None,65.62694501876831,None,65.62694501876831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
