rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,0,0,0,0,6.364710092544556,None,7.394232988357544,None,7.394232988357544,7.394232988357544,7.394232988357544,7.394232988357544,7.394232988357544,7.394232988357544,7.394232988357544,None,7.394232988357544,7.394232988357544,7.394232988357544,None,7.394232988357544,7.394232988357544,0.014814814814814815,-0.18518518518518517,1,0,0,square_18,0.016225337982177734,None,8.500554084777832,None,8.500554084777832,8.500554084777832,8.500554084777832,8.500554084777832,8.500554084777832,8.500554084777832,8.500554084777832,None,8.500554084777832,8.500554084777832,8.500554084777832,None,8.500554084777832,8.500554084777832,8.500554084777832,8.500554084777832,9.519766092300415,None,9.519766092300415,9.519766092300415,9.519766092300415,9.519766092300415,9.519766092300415,9.519766092300415,9.519766092300415,None,9.519766092300415,9.519766092300415,0.01233983039855957,0.01233983039855957,9.519766092300415,None,None,9.519766092300415,9.519766092300415,-0.5185185185185185,-0.17962962962962964,1,0,0,tree1_4,0.01233983039855957,None,9.519766092300415,None,9.519766092300415,None,10.738142013549805,None,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,None,10.738142013549805,10.738142013549805,10.738142013549805,None,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,10.738142013549805,None,10.738142013549805,None,,001,2021_Jul_27_1635,untitled,2020.2.10,59.907845159299896,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1635,untitled,2020.2.10,59.907845159299896,
,,,,,,,,,,,,,,,11.737102031707764,None,11.737102031707764,11.737102031707764,11.737102031707764,11.737102031707764,11.737102031707764,11.737102031707764,11.737102031707764,None,11.737102031707764,11.737102031707764,11.737102031707764,None,11.737102031707764,11.737102031707764,-0.007407407407407408,-0.17222222222222222,1,0,0,square_18,0.013586759567260742,None,12.330704927444458,None,12.330704927444458,12.330704927444458,12.330704927444458,12.330704927444458,12.330704927444458,12.330704927444458,12.330704927444458,None,12.330704927444458,12.330704927444458,12.330704927444458,None,12.330704927444458,12.330704927444458,12.330704927444458,12.330704927444458,13.344652891159058,None,13.344652891159058,13.344652891159058,13.344652891159058,13.344652891159058,13.344652891159058,13.344652891159058,13.344652891159058,None,13.344652891159058,13.344652891159058,0.005452394485473633,0.005452394485473633,13.344652891159058,None,None,13.344652891159058,13.344652891159058,0.4666666666666667,-0.17314814814814813,1,0,0,skipsq,0.005452394485473633,None,13.344652891159058,None,13.344652891159058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
