rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,forward_14.started,forward_14.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8.028791904449463,None,-0.007407407407407408,-0.1962962962962963,1,0,0,square_2,0.01584029197692871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_15_2151,untitled,2020.2.10,None,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,9.053338050842285,None,9.053338050842285,None,9.053338050842285,None,9.053338050842285,None,9.053338050842285,None,9.053338050842285,None,11.35657286643982,None,11.35657286643982,None,11.35657286643982,None,11.35657286643982,None,11.35657286643982,None,11.35657286643982,11.35657286643982,11.35657286643982,None,11.35657286643982,11.35657286643982,-0.003703703703703704,-0.19907407407407407,1,0,0,square_18,0.0032651424407958984,None,13.99412488937378,None,13.99412488937378,None,13.99412488937378,None,13.99412488937378,None,13.99412488937378,None,13.99412488937378,13.99412488937378,13.99412488937378,None,13.99412488937378,13.99412488937378,13.99412488937378,13.99412488937378,15.026792049407959,None,15.026792049407959,None,15.026792049407959,None,15.026792049407959,None,15.026792049407959,None,15.026792049407959,15.026792049407959,-0.5009259259259259,-0.175,1,0,0,1.995844841003418,tree1_4,0.006275177001953125,None,15.026792049407959,None,15.026792049407959,15.026792049407959,None,15.026792049407959,None,0.006275177001953125,None,15.026792049407959,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,None,17.092477083206177,17.092477083206177,17.092477083206177,17.092477083206177,17.092477083206177,None,17.092477083206177,None,,001,2021_Jul_15_2151,untitled,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.131589889526367,None,18.131589889526367,None,18.131589889526367,None,18.131589889526367,None,18.131589889526367,None,18.131589889526367,18.131589889526367,18.131589889526367,None,18.131589889526367,18.131589889526367,-0.001851851851851852,-0.2074074074074074,1,0,0,square_18,0.009954214096069336,None,21.53991389274597,None,21.53991389274597,None,21.53991389274597,None,21.53991389274597,None,21.53991389274597,None,21.53991389274597,21.53991389274597,21.53991389274597,None,21.53991389274597,21.53991389274597,21.53991389274597,21.53991389274597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
