reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,forward_14.started,forward_14.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.time,skip.started,skip.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,4.8304221630096436,None,0.026851851851851852,-0.18611111111111112,1,0,0,square_2,0.013721704483032227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_17_0207,untitled,2020.2.10,59.85911151198237,
,,,,,,,,,,,,,,,,,,,5.850054025650024,None,5.850054025650024,None,5.850054025650024,None,5.850054025650024,None,5.850054025650024,None,5.850054025650024,None,7.939734220504761,None,7.939734220504761,None,7.939734220504761,None,7.939734220504761,None,7.939734220504761,None,7.939734220504761,7.939734220504761,7.939734220504761,None,7.939734220504761,7.939734220504761,-0.03981481481481482,-0.20277777777777778,1,0,0,square_18,0.007936239242553711,None,9.579480171203613,None,9.579480171203613,None,9.579480171203613,None,9.579480171203613,None,9.579480171203613,None,9.579480171203613,9.579480171203613,9.579480171203613,None,9.579480171203613,9.579480171203613,9.579480171203613,9.579480171203613,10.608129024505615,None,10.608129024505615,None,10.608129024505615,None,10.608129024505615,None,10.608129024505615,None,10.608129024505615,10.608129024505615,-0.512962962962963,-0.16666666666666666,1,0,0,5.577311992645264,tree1_4,0.0069925785064697266,None,10.608129024505615,None,10.608129024505615,10.608129024505615,None,10.608129024505615,None,-0.4962962962962963,-0.18333333333333332,1,0,0,1.8157169818878174,0.0069925785064697266,None,,,,,,,
