rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,tree1_n,tree2_p,time.thisRepN,time.thisTrialN,time.thisN,time.thisIndex,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,circle5.started,circle5.stopped,tree1_20.started,tree1_20.stopped,tree2_20.started,tree2_20.stopped,tree3_20.started,tree3_20.stopped,tree4_20.started,tree4_20.stopped,circle.started,circle.stopped,forward_13.started,forward_13.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,circle6.started,circle6.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,tree1_5.started,tree1_5.stopped,tree2_5.started,tree2_5.stopped,tree3_5.started,tree3_5.stopped,tree4_5.started,tree4_5.stopped,circle_5.started,circle_5.stopped,reward_3.started,reward_3.stopped,forward_7.started,forward_7.stopped,sol_2.x,sol_2.y,sol_2.leftButton,sol_2.midButton,sol_2.rightButton,sol_2.clicked_name,sol_2.started,sol_2.stopped,skipsq_2.started,skipsq_2.stopped,gcircle_5.started,gcircle_5.stopped,tree1_21.started,tree1_21.stopped,tree2_21.started,tree2_21.stopped,tree3_21.started,tree3_21.stopped,tree4_21.started,tree4_21.stopped,circle_6.started,circle_6.stopped,reward_9.started,reward_9.stopped,forward_15.started,forward_15.stopped,mouse_4.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,-0.6,-0.03,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32278800010681,None,28.32278800010681,None,28.32278800010681,28.32278800010681,28.32278800010681,28.32278800010681,28.32278800010681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.04,0,0,0,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.440298795700073,None,28.440298795700073,None,28.440298795700073,28.440298795700073,28.440298795700073,28.440298795700073,28.440298795700073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.05,0,0,0,0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55846095085144,None,28.55846095085144,None,28.55846095085144,28.55846095085144,28.55846095085144,28.55846095085144,28.55846095085144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.06,0,0,0,0,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.642993927001953,None,28.642993927001953,None,28.642993927001953,28.642993927001953,28.642993927001953,28.642993927001953,28.642993927001953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.07,0,0,0,0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.729315996170044,None,28.729315996170044,None,28.729315996170044,28.729315996170044,28.729315996170044,28.729315996170044,28.729315996170044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.08,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.855849981307983,None,28.855849981307983,None,28.855849981307983,28.855849981307983,28.855849981307983,28.855849981307983,28.855849981307983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.09,0,0,0,0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.942397832870483,None,28.942397832870483,None,28.942397832870483,28.942397832870483,28.942397832870483,28.942397832870483,28.942397832870483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.1,0,0,0,0,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.063098907470703,None,29.063098907470703,None,29.063098907470703,29.063098907470703,29.063098907470703,29.063098907470703,29.063098907470703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.11,0,0,0,0,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.14215898513794,None,29.14215898513794,None,29.14215898513794,29.14215898513794,29.14215898513794,29.14215898513794,29.14215898513794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.12,0,0,0,0,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.220990896224976,None,29.220990896224976,None,29.220990896224976,29.220990896224976,29.220990896224976,29.220990896224976,29.220990896224976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.13,0,0,0,0,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.338876008987427,None,29.338876008987427,None,29.338876008987427,29.338876008987427,29.338876008987427,29.338876008987427,29.338876008987427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.14,0,0,0,0,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.426917791366577,None,29.426917791366577,None,29.426917791366577,29.426917791366577,29.426917791366577,29.426917791366577,29.426917791366577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.15,0,0,0,0,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55463981628418,None,29.55463981628418,None,29.55463981628418,29.55463981628418,29.55463981628418,29.55463981628418,29.55463981628418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.16,0,0,0,0,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6424880027771,None,29.6424880027771,None,29.6424880027771,29.6424880027771,29.6424880027771,29.6424880027771,29.6424880027771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.17,0,0,0,0,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.730347871780396,None,29.730347871780396,None,29.730347871780396,29.730347871780396,29.730347871780396,29.730347871780396,29.730347871780396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.18,0,0,0,0,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.858261823654175,None,29.858261823654175,None,29.858261823654175,29.858261823654175,29.858261823654175,29.858261823654175,29.858261823654175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.19,0,0,0,0,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.946252822875977,None,29.946252822875977,None,29.946252822875977,29.946252822875977,29.946252822875977,29.946252822875977,29.946252822875977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,-0.6,-0.2,0,0,0,0,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.034219980239868,None,30.034219980239868,None,30.034219980239868,30.034219980239868,30.034219980239868,30.034219980239868,30.034219980239868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
7.5,7.3,7.6,7.1,7.4,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.184759855270386,30.184759855270386,30.184759855270386,None,30.184759855270386,30.184759855270386,30.184759855270386,30.184759855270386,30.184759855270386,None,30.184759855270386,None,0.5333333333333333,-0.17777777777777778,1,0,0,0.002209901809692383,None,31.314826011657715,31.314826011657715,31.314826011657715,None,31.314826011657715,31.314826011657715,31.314826011657715,31.314826011657715,31.314826011657715,None,31.314826011657715,31.314826011657715,31.314826011657715,None,32.3349928855896,32.3349928855896,32.3349928855896,None,32.3349928855896,32.3349928855896,32.3349928855896,32.3349928855896,32.3349928855896,None,32.3349928855896,32.3349928855896,32.3349928855896,None,0.462037037037037,-0.14814814814814814,1,0,0,tree2_5,0.0041656494140625,None,32.3349928855896,None,32.3349928855896,None,39.13402485847473,39.13402485847473,39.13402485847473,None,39.13402485847473,39.13402485847473,39.13402485847473,39.13402485847473,39.13402485847473,None,39.13402485847473,None,39.13402485847473,None,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
7.1,6.9,7.1,6.6,6.8,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.14892888069153,40.14892888069153,40.14892888069153,None,40.14892888069153,40.14892888069153,40.14892888069153,40.14892888069153,40.14892888069153,None,40.14892888069153,None,-0.016666666666666666,-0.18981481481481483,1,0,0,0.007349729537963867,None,41.45623993873596,41.45623993873596,41.45623993873596,None,41.45623993873596,41.45623993873596,41.45623993873596,41.45623993873596,41.45623993873596,None,41.45623993873596,41.45623993873596,41.45623993873596,None,42.49636197090149,42.49636197090149,42.49636197090149,None,42.49636197090149,42.49636197090149,42.49636197090149,42.49636197090149,42.49636197090149,None,42.49636197090149,42.49636197090149,42.49636197090149,None,-0.49444444444444446,-0.1574074074074074,1,0,0,skipsq_2,0.01412057876586914,None,42.49636197090149,None,42.49636197090149,None,43.64190983772278,43.64190983772278,43.64190983772278,None,43.64190983772278,43.64190983772278,43.64190983772278,43.64190983772278,43.64190983772278,None,43.64190983772278,None,43.64190983772278,None,circle,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
7.5,7.3,7.6,7.1,7.4,,,1,0,1,0,0,0,0,0,,,,,,,,,,,44.70611786842346,None,44.70611786842346,44.70611786842346,44.70611786842346,44.70611786842346,44.70611786842346,44.70611786842346,44.70611786842346,None,44.70611786842346,44.70611786842346,44.70611786842346,None,44.70611786842346,44.70611786842346,-0.008333333333333333,-0.20925925925925926,1,0,0,circle1,0.0001895427703857422,None,47.235527992248535,None,47.235527992248535,47.235527992248535,47.235527992248535,47.235527992248535,47.235527992248535,47.235527992248535,47.235527992248535,None,47.235527992248535,47.235527992248535,47.235527992248535,None,47.235527992248535,47.235527992248535,47.235527992248535,47.235527992248535,48.2749810218811,None,48.2749810218811,48.2749810218811,48.2749810218811,48.2749810218811,48.2749810218811,48.2749810218811,48.2749810218811,None,48.2749810218811,48.2749810218811,0.0036296844482421875,0.0036296844482421875,48.2749810218811,None,None,48.2749810218811,48.2749810218811,-0.4842592592592593,-0.20555555555555555,1,0,0,tree1_4,0.0036296844482421875,None,48.2749810218811,None,48.2749810218811,None,49.85921287536621,None,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,None,49.85921287536621,49.85921287536621,49.85921287536621,None,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,49.85921287536621,None,49.85921287536621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_29_2334,untitled,2020.2.10,59.945604093270546,
,,,,,,,,,,,,,,,,,,,,,,,,,50.87059283256531,None,50.87059283256531,50.87059283256531,50.87059283256531,50.87059283256531,50.87059283256531,50.87059283256531,50.87059283256531,None,50.87059283256531,50.87059283256531,50.87059283256531,None,50.87059283256531,50.87059283256531,0.018518518518518517,-0.19537037037037036,1,0,0,circle1,0.01302790641784668,None,51.61347985267639,None,51.61347985267639,51.61347985267639,51.61347985267639,51.61347985267639,51.61347985267639,51.61347985267639,51.61347985267639,None,51.61347985267639,51.61347985267639,51.61347985267639,None,51.61347985267639,51.61347985267639,51.61347985267639,51.61347985267639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
