rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,0,0,0,0,5.64075493812561,None,6.683316946029663,None,6.683316946029663,6.683316946029663,6.683316946029663,6.683316946029663,6.683316946029663,6.683316946029663,6.683316946029663,None,6.683316946029663,6.683316946029663,6.683316946029663,None,6.683316946029663,6.683316946029663,0.000925925925925926,-0.20092592592592592,1,0,0,square_18,0.010722875595092773,None,9.880491018295288,None,9.880491018295288,9.880491018295288,9.880491018295288,9.880491018295288,9.880491018295288,9.880491018295288,9.880491018295288,None,9.880491018295288,9.880491018295288,9.880491018295288,None,9.880491018295288,9.880491018295288,9.880491018295288,9.880491018295288,10.90441608428955,None,10.90441608428955,10.90441608428955,10.90441608428955,10.90441608428955,10.90441608428955,10.90441608428955,10.90441608428955,None,10.90441608428955,10.90441608428955,0.0004994869232177734,0.0004994869232177734,10.90441608428955,None,None,10.90441608428955,10.90441608428955,-0.4842592592592593,-0.18981481481481483,1,0,0,tree1_4,0.0004994869232177734,None,10.90441608428955,None,10.90441608428955,None,12.475816011428833,None,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,None,12.475816011428833,12.475816011428833,12.475816011428833,None,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,12.475816011428833,None,12.475816011428833,None,,001,2021_Jul_27_1634,untitled,2020.2.10,59.864408521424885,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1634,untitled,2020.2.10,59.864408521424885,
,,,,,,,,,,,,,,,13.475104093551636,None,13.475104093551636,13.475104093551636,13.475104093551636,13.475104093551636,13.475104093551636,13.475104093551636,13.475104093551636,None,13.475104093551636,13.475104093551636,13.475104093551636,None,13.475104093551636,13.475104093551636,0.004629629629629629,-0.19444444444444445,1,0,0,square_18,0.013693571090698242,None,14.363996028900146,None,14.363996028900146,14.363996028900146,14.363996028900146,14.363996028900146,14.363996028900146,14.363996028900146,14.363996028900146,None,14.363996028900146,14.363996028900146,14.363996028900146,None,14.363996028900146,14.363996028900146,14.363996028900146,14.363996028900146,15.39492416381836,None,15.39492416381836,15.39492416381836,15.39492416381836,15.39492416381836,15.39492416381836,15.39492416381836,15.39492416381836,None,15.39492416381836,15.39492416381836,0.00552678108215332,0.00552678108215332,15.39492416381836,None,None,15.39492416381836,15.39492416381836,0.4685185185185185,-0.19722222222222222,1,0,0,skipsq,0.00552678108215332,None,15.39492416381836,None,15.39492416381836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
