reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,square_14.started,square_14.stopped,tree1_14.started,tree1_14.stopped,tree2_14.started,tree2_14.stopped,tree3_14.started,tree3_14.stopped,tree4_14.started,tree4_14.stopped,text_2.started,text_2.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8.864926099777222,None,0.006481481481481481,-0.21944444444444444,1,0,0,square_2,0.015367746353149414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_12_2130,untitled,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,20.925538063049316,None,20.925538063049316,None,20.925538063049316,None,20.925538063049316,None,20.925538063049316,None,-0.512962962962963,-0.18981481481481483,1,0,0,tree1_14,0.01627492904663086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_12_2130,untitled,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.509005069732666,None,27.509005069732666,None,27.509005069732666,None,27.509005069732666,None,27.509005069732666,None,27.509005069732666,30.56060004234314,35.0370409488678,None,35.0370409488678,None,35.0370409488678,None,35.0370409488678,None,35.0370409488678,None,35.0370409488678,None,35.0370409488678,None,35.0370409488678,35.0370409488678,,,,,,,
