reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.started,skip.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,5.5826990604400635,None,6.633691072463989,None,6.633691072463989,6.633691072463989,6.633691072463989,6.633691072463989,6.633691072463989,6.633691072463989,6.633691072463989,None,6.633691072463989,6.633691072463989,6.633691072463989,None,6.633691072463989,6.633691072463989,0.012962962962962963,-0.2074074074074074,1,0,0,square_18,0.01117706298828125,None,9.094361066818237,None,9.094361066818237,9.094361066818237,9.094361066818237,9.094361066818237,9.094361066818237,9.094361066818237,9.094361066818237,None,9.094361066818237,9.094361066818237,9.094361066818237,None,9.094361066818237,9.094361066818237,9.094361066818237,9.094361066818237,10.117562055587769,None,10.117562055587769,10.117562055587769,10.117562055587769,10.117562055587769,10.117562055587769,10.117562055587769,10.117562055587769,None,10.117562055587769,10.117562055587769,-0.5092592592592593,-0.17685185185185184,1,0,0,5.542495965957642,tree1_4,0.016564369201660156,None,10.117562055587769,None,None,10.117562055587769,10.117562055587769,0.016564369201660156,None,,,,,,,
