rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,4.446908950805664,None,-0.006481481481481481,-0.18055555555555555,1,0,0,square_2,0.01381993293762207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_2102,untitled,2020.2.10,60.01319221573422,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,5.458554029464722,None,5.458554029464722,None,5.458554029464722,None,5.458554029464722,None,5.458554029464722,None,7.577646970748901,None,7.577646970748901,None,7.577646970748901,None,7.577646970748901,None,7.577646970748901,None,7.577646970748901,7.577646970748901,7.577646970748901,None,7.577646970748901,7.577646970748901,-0.001851851851851852,-0.21388888888888888,1,0,0,square_18,0.01518392562866211,None,9.853023052215576,None,9.853023052215576,None,9.853023052215576,None,9.853023052215576,None,9.853023052215576,None,9.853023052215576,9.853023052215576,9.853023052215576,None,9.853023052215576,9.853023052215576,9.853023052215576,9.853023052215576,10.872197151184082,None,10.872197151184082,None,10.872197151184082,None,10.872197151184082,None,10.872197151184082,None,10.872197151184082,None,-0.4824074074074074,-0.18703703703703703,1,0,0,4.39254093170166,tree1_4,0.008316755294799805,None,10.872197151184082,None,10.872197151184082,10.872197151184082,None,10.872197151184082,None,0.008316755294799805,None,10.872197151184082,11.96802306175232,,001,2021_Jul_13_2102,untitled,2020.2.10,60.01319221573422,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,15.338490009307861,None,15.338490009307861,None,15.338490009307861,None,15.338490009307861,None,15.338490009307861,None,15.338490009307861,15.338490009307861,15.338490009307861,None,15.338490009307861,15.338490009307861,-0.025,-0.18981481481481483,1,0,0,square_18,0.008680105209350586,None,16.768959045410156,None,16.768959045410156,None,16.768959045410156,None,16.768959045410156,None,16.768959045410156,None,16.768959045410156,16.768959045410156,16.768959045410156,None,16.768959045410156,16.768959045410156,16.768959045410156,16.768959045410156,17.800575971603394,None,17.800575971603394,None,17.800575971603394,None,17.800575971603394,None,17.800575971603394,None,17.800575971603394,None,-0.5101851851851852,-0.19814814814814816,1,0,0,2.288360834121704,tree1_4,0.00540614128112793,None,17.800575971603394,None,17.800575971603394,17.800575971603394,None,17.800575971603394,None,0.00540614128112793,None,17.800575971603394,18.9214129447937,,001,2021_Jul_13_2102,untitled,2020.2.10,60.01319221573422,
6.2,6.2,6.8,6.1,6.1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,20.160094022750854,None,20.160094022750854,None,20.160094022750854,None,20.160094022750854,None,20.160094022750854,None,20.160094022750854,20.160094022750854,20.160094022750854,None,20.160094022750854,20.160094022750854,0.017592592592592594,-0.21574074074074073,1,0,0,square_18,0.00934600830078125,None,23.08184003829956,None,23.08184003829956,None,23.08184003829956,None,23.08184003829956,None,23.08184003829956,None,23.08184003829956,23.08184003829956,23.08184003829956,None,23.08184003829956,23.08184003829956,23.08184003829956,23.08184003829956,24.129378080368042,None,24.129378080368042,None,24.129378080368042,None,24.129378080368042,None,24.129378080368042,None,24.129378080368042,None,-0.5175925925925926,-0.1814814814814815,1,0,0,2.464306116104126,tree1_4,0.004096031188964844,None,24.129378080368042,None,24.129378080368042,24.129378080368042,None,24.129378080368042,None,0.004096031188964844,None,24.129378080368042,25.23969793319702,,001,2021_Jul_13_2102,untitled,2020.2.10,60.01319221573422,
