rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,forward_14.started,forward_14.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.time,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8.884421110153198,None,-0.026851851851851852,-0.21296296296296297,1,0,0,square_2,0.013433456420898438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,9.905795097351074,None,9.905795097351074,None,9.905795097351074,None,9.905795097351074,None,9.905795097351074,None,9.905795097351074,None,12.581891059875488,None,12.581891059875488,None,12.581891059875488,None,12.581891059875488,None,12.581891059875488,None,12.581891059875488,12.581891059875488,12.581891059875488,None,12.581891059875488,12.581891059875488,-0.026851851851851852,-0.21296296296296297,1,0,0,square_18,0.00771641731262207,None,20.343862056732178,None,20.343862056732178,None,20.343862056732178,None,20.343862056732178,None,20.343862056732178,None,20.343862056732178,20.343862056732178,20.343862056732178,None,20.343862056732178,20.343862056732178,20.343862056732178,20.343862056732178,21.360295057296753,None,21.360295057296753,None,21.360295057296753,None,21.360295057296753,None,21.360295057296753,None,21.360295057296753,21.360295057296753,-0.5194444444444445,-0.17777777777777778,1,0,0,5.494342803955078,tree1_4,0.007733821868896484,None,21.360295057296753,None,21.360295057296753,21.360295057296753,None,21.360295057296753,None,-0.5203703703703704,-0.1814814814814815,1,0,0,3.391666889190674,0.007733821868896484,None,21.360295057296753,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,None,26.92506194114685,26.92506194114685,26.92506194114685,26.92506194114685,26.92506194114685,None,26.92506194114685,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,27.97289800643921,None,27.97289800643921,None,27.97289800643921,None,27.97289800643921,None,27.97289800643921,None,27.97289800643921,27.97289800643921,27.97289800643921,None,27.97289800643921,27.97289800643921,-0.012037037037037037,-0.18703703703703703,1,0,0,square_18,0.004723787307739258,None,29.363800048828125,None,29.363800048828125,None,29.363800048828125,None,29.363800048828125,None,29.363800048828125,None,29.363800048828125,29.363800048828125,29.363800048828125,None,29.363800048828125,29.363800048828125,29.363800048828125,29.363800048828125,30.391240119934082,None,30.391240119934082,None,30.391240119934082,None,30.391240119934082,None,30.391240119934082,None,30.391240119934082,30.391240119934082,-0.5370370370370371,-0.18981481481481483,1,0,0,1.3031389713287354,tree1_4,0.011394500732421875,None,30.391240119934082,None,30.391240119934082,30.391240119934082,None,30.391240119934082,None,,,,,,,0.011394500732421875,None,30.391240119934082,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,None,31.761752128601074,31.761752128601074,31.761752128601074,31.761752128601074,31.761752128601074,None,31.761752128601074,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,32.767208099365234,None,32.767208099365234,None,32.767208099365234,None,32.767208099365234,None,32.767208099365234,None,32.767208099365234,32.767208099365234,32.767208099365234,None,32.767208099365234,32.767208099365234,-0.012037037037037037,-0.23703703703703705,1,0,0,square_18,0.01350545883178711,None,34.162792921066284,None,34.162792921066284,None,34.162792921066284,None,34.162792921066284,None,34.162792921066284,None,34.162792921066284,34.162792921066284,34.162792921066284,None,34.162792921066284,34.162792921066284,34.162792921066284,34.162792921066284,35.19623804092407,None,35.19623804092407,None,35.19623804092407,None,35.19623804092407,None,35.19623804092407,None,35.19623804092407,35.19623804092407,-0.5101851851851852,-0.19444444444444445,1,0,0,3.5535340309143066,tree1_4,0.008862733840942383,None,35.19623804092407,None,35.19623804092407,35.19623804092407,None,35.19623804092407,None,-0.5101851851851852,-0.2,1,0,0,1.112177848815918,0.008862733840942383,None,35.19623804092407,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,None,38.816482067108154,38.816482067108154,38.816482067108154,38.816482067108154,38.816482067108154,None,38.816482067108154,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
5.9,5.8,6.3,5.8,5.8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,39.82138204574585,None,39.82138204574585,None,39.82138204574585,None,39.82138204574585,None,39.82138204574585,None,39.82138204574585,39.82138204574585,39.82138204574585,None,39.82138204574585,39.82138204574585,0.011111111111111112,-0.2037037037037037,1,0,0,square_18,0.01036691665649414,None,41.00291204452515,None,41.00291204452515,None,41.00291204452515,None,41.00291204452515,None,41.00291204452515,None,41.00291204452515,41.00291204452515,41.00291204452515,None,41.00291204452515,41.00291204452515,41.00291204452515,41.00291204452515,42.027467012405396,None,42.027467012405396,None,42.027467012405396,None,42.027467012405396,None,42.027467012405396,None,42.027467012405396,42.027467012405396,-0.5185185185185185,-0.1712962962962963,1,0,0,1.2863759994506836,tree1_4,0.007187366485595703,None,42.027467012405396,None,42.027467012405396,42.027467012405396,None,42.027467012405396,None,,,,,,,0.007187366485595703,None,42.027467012405396,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,None,43.380558013916016,43.380558013916016,43.380558013916016,43.380558013916016,43.380558013916016,None,43.380558013916016,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
5.1,5.1,5.9,5.3,5.1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,44.42263102531433,None,44.42263102531433,None,44.42263102531433,None,44.42263102531433,None,44.42263102531433,None,44.42263102531433,44.42263102531433,44.42263102531433,None,44.42263102531433,44.42263102531433,-0.021296296296296296,-0.19722222222222222,1,0,0,square_18,0.011208534240722656,None,50.568114042282104,None,50.568114042282104,None,50.568114042282104,None,50.568114042282104,None,50.568114042282104,None,50.568114042282104,50.568114042282104,50.568114042282104,None,50.568114042282104,50.568114042282104,50.568114042282104,50.568114042282104,51.60398006439209,None,51.60398006439209,None,51.60398006439209,None,51.60398006439209,None,51.60398006439209,None,51.60398006439209,51.60398006439209,-0.5101851851851852,-0.18981481481481483,1,0,0,0.9939370155334473,tree1_4,0.011211633682250977,None,51.60398006439209,None,51.60398006439209,51.60398006439209,None,51.60398006439209,None,,,,,,,0.011211633682250977,None,51.60398006439209,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,None,52.664671897888184,52.664671897888184,52.664671897888184,52.664671897888184,52.664671897888184,None,52.664671897888184,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
4.8,4.6,5.4,4.8,4.6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,53.7043731212616,None,53.7043731212616,None,53.7043731212616,None,53.7043731212616,None,53.7043731212616,None,53.7043731212616,53.7043731212616,53.7043731212616,None,53.7043731212616,53.7043731212616,-0.03148148148148148,-0.15462962962962962,1,0,0,square_18,0.011829614639282227,None,97.17991495132446,None,97.17991495132446,None,97.17991495132446,None,97.17991495132446,None,97.17991495132446,None,97.17991495132446,97.17991495132446,97.17991495132446,None,97.17991495132446,97.17991495132446,97.17991495132446,97.17991495132446,98.20391798019409,None,98.20391798019409,None,98.20391798019409,None,98.20391798019409,None,98.20391798019409,None,98.20391798019409,98.20391798019409,-0.5259259259259259,-0.1962962962962963,1,0,0,4.364135026931763,tree1_4,0.010896921157836914,None,98.20391798019409,None,98.20391798019409,98.20391798019409,None,98.20391798019409,None,-0.4935185185185185,-0.17685185185185184,1,0,0,1.316396951675415,0.010896921157836914,None,98.20391798019409,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,None,102.63336491584778,102.63336491584778,102.63336491584778,102.63336491584778,102.63336491584778,None,102.63336491584778,None,,001,2021_Jul_15_2152,untitled,2020.2.10,None,
