rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward,time.thisRepN,time.thisTrialN,time.thisN,time.thisIndex,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,rewardval1,0,0,0,1,0,0,0,0,8.785290002822876,None,9.91220498085022,None,9.91220498085022,9.91220498085022,9.91220498085022,9.91220498085022,9.91220498085022,9.91220498085022,9.91220498085022,None,9.91220498085022,9.91220498085022,9.91220498085022,None,9.91220498085022,9.91220498085022,-0.025,-0.23333333333333334,1,0,0,circle1,0.01362466812133789,None,11.372169017791748,None,11.372169017791748,11.372169017791748,11.372169017791748,11.372169017791748,11.372169017791748,11.372169017791748,11.372169017791748,None,11.372169017791748,11.372169017791748,11.372169017791748,None,11.372169017791748,11.372169017791748,11.372169017791748,11.372169017791748,12.389611959457397,None,12.389611959457397,12.389611959457397,12.389611959457397,12.389611959457397,12.389611959457397,12.389611959457397,12.389611959457397,None,12.389611959457397,12.389611959457397,0.008338689804077148,0.008338689804077148,12.389611959457397,None,None,12.389611959457397,12.389611959457397,-0.47129629629629627,-0.2212962962962963,1,0,0,tree1_4,0.008338689804077148,None,12.389611959457397,None,12.389611959457397,None,14.177026987075806,None,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,None,14.177026987075806,14.177026987075806,14.177026987075806,None,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,14.177026987075806,None,14.177026987075806,None,,001,2021_Aug_01_2212,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,rewardval2,0,0,0,1,0,1,1,1,,,15.204136848449707,None,15.204136848449707,15.204136848449707,15.204136848449707,15.204136848449707,15.204136848449707,15.204136848449707,15.204136848449707,None,15.204136848449707,15.204136848449707,15.204136848449707,None,15.204136848449707,15.204136848449707,-0.005555555555555556,-0.19444444444444445,1,0,0,circle1,0.00915074348449707,None,19.7771258354187,None,19.7771258354187,19.7771258354187,19.7771258354187,19.7771258354187,19.7771258354187,19.7771258354187,19.7771258354187,None,19.7771258354187,19.7771258354187,19.7771258354187,None,19.7771258354187,19.7771258354187,19.7771258354187,19.7771258354187,20.79607391357422,None,20.79607391357422,20.79607391357422,20.79607391357422,20.79607391357422,20.79607391357422,20.79607391357422,20.79607391357422,None,20.79607391357422,20.79607391357422,0.009755849838256836,0.009755849838256836,20.79607391357422,None,None,20.79607391357422,20.79607391357422,-0.45,-0.18518518518518517,1,0,0,tree1_4,0.009755849838256836,None,20.79607391357422,None,20.79607391357422,None,22.419348001480103,None,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,None,22.419348001480103,22.419348001480103,22.419348001480103,None,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,22.419348001480103,None,22.419348001480103,None,,001,2021_Aug_01_2212,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,rewardval3,0,0,0,1,0,2,2,2,,,23.442047834396362,None,23.442047834396362,23.442047834396362,23.442047834396362,23.442047834396362,23.442047834396362,23.442047834396362,23.442047834396362,None,23.442047834396362,23.442047834396362,23.442047834396362,None,23.442047834396362,23.442047834396362,-0.023148148148148147,-0.2037037037037037,1,0,0,circle1,0.011342763900756836,None,31.044986963272095,None,31.044986963272095,31.044986963272095,31.044986963272095,31.044986963272095,31.044986963272095,31.044986963272095,31.044986963272095,None,31.044986963272095,31.044986963272095,31.044986963272095,None,31.044986963272095,31.044986963272095,31.044986963272095,31.044986963272095,32.06594681739807,None,32.06594681739807,32.06594681739807,32.06594681739807,32.06594681739807,32.06594681739807,32.06594681739807,32.06594681739807,None,32.06594681739807,32.06594681739807,0.0075225830078125,0.0075225830078125,32.06594681739807,None,None,32.06594681739807,32.06594681739807,-0.5074074074074074,-0.17222222222222222,1,0,0,tree1_4,0.0075225830078125,None,32.06594681739807,None,32.06594681739807,None,32.17513990402222,None,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,None,32.17513990402222,32.17513990402222,32.17513990402222,None,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,32.17513990402222,None,32.17513990402222,None,,001,2021_Aug_01_2212,untitled,2020.2.10,None,
