introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.884197950363159,None,5.9051408767700195,None,5.9051408767700195,None,5.9051408767700195,None,5.9051408767700195,None,5.9051408767700195,None,5.9051408767700195,5.9051408767700195,5.9051408767700195,None,5.9051408767700195,5.9051408767700195,-0.041666666666666664,-0.21851851851851853,1,0,0,square_18,0.007468461990356445,None,,001,2021_Jul_21_0244,untitled,2020.2.10,59.91323638015435,
