rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,square_2.started,square_2.stopped,tree1_2.started,tree1_2.stopped,tree2_2.started,tree2_2.stopped,tree3_2.started,tree3_2.stopped,tree4_2.started,tree4_2.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,squaree.started,squaree.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.time,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,5.694386005401611,None,0.006481481481481481,-0.20185185185185187,1,0,0,square_2,0.013836383819580078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_2104,untitled,2020.2.10,59.70785982624193,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,,,,,,,,,,,6.71273398399353,None,6.71273398399353,None,6.71273398399353,None,6.71273398399353,None,6.71273398399353,None,7.730155944824219,None,7.730155944824219,None,7.730155944824219,None,7.730155944824219,None,7.730155944824219,None,7.730155944824219,7.730155944824219,7.730155944824219,None,7.730155944824219,7.730155944824219,0.013888888888888888,-0.2101851851851852,1,0,0,square_18,0.0036993026733398438,None,12.10636591911316,None,12.10636591911316,None,12.10636591911316,None,12.10636591911316,None,12.10636591911316,None,12.10636591911316,12.10636591911316,12.10636591911316,None,12.10636591911316,12.10636591911316,12.10636591911316,12.10636591911316,13.125143051147461,None,13.125143051147461,None,13.125143051147461,None,13.125143051147461,None,13.125143051147461,None,13.125143051147461,None,-0.4935185185185185,-0.1685185185185185,1,0,0,14.836677074432373,tree1_4,0.0009732246398925781,None,13.125143051147461,None,13.125143051147461,13.125143051147461,None,13.125143051147461,None,0.0009732246398925781,None,13.125143051147461,14.176049947738647,,,,,,,,001,2021_Jul_13_2104,untitled,2020.2.10,59.70785982624193,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,28.032197952270508,None,28.032197952270508,None,28.032197952270508,None,28.032197952270508,None,28.032197952270508,None,28.032197952270508,28.032197952270508,28.032197952270508,None,28.032197952270508,28.032197952270508,0.009259259259259259,-0.21666666666666667,1,0,0,square_18,0.016244888305664062,None,30.355466842651367,None,30.355466842651367,None,30.355466842651367,None,30.355466842651367,None,30.355466842651367,None,30.355466842651367,30.355466842651367,30.355466842651367,None,30.355466842651367,30.355466842651367,30.355466842651367,30.355466842651367,31.400823831558228,None,31.400823831558228,None,31.400823831558228,None,31.400823831558228,None,31.400823831558228,None,31.400823831558228,None,-0.48518518518518516,-0.16018518518518518,1,0,0,3.8970978260040283,tree1_4,0.00699615478515625,None,31.400823831558228,None,31.400823831558228,31.400823831558228,None,31.400823831558228,None,0.00699615478515625,None,31.400823831558228,32.51850390434265,,,,,,,,001,2021_Jul_13_2104,untitled,2020.2.10,59.70785982624193,
6.2,6.2,6.8,6.1,6.1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,35.35816788673401,None,35.35816788673401,None,35.35816788673401,None,35.35816788673401,None,35.35816788673401,None,35.35816788673401,35.35816788673401,35.35816788673401,None,35.35816788673401,35.35816788673401,-0.01574074074074074,-0.20462962962962963,1,0,0,square_18,0.0041539669036865234,None,36.958621978759766,None,36.958621978759766,None,36.958621978759766,None,36.958621978759766,None,36.958621978759766,None,36.958621978759766,36.958621978759766,36.958621978759766,None,36.958621978759766,36.958621978759766,36.958621978759766,36.958621978759766,37.98710083961487,None,37.98710083961487,None,37.98710083961487,None,37.98710083961487,None,37.98710083961487,None,37.98710083961487,None,-0.011111111111111112,-0.18981481481481483,1,0,0,3.7925870418548584,tree1_4,0.004340171813964844,None,37.98710083961487,None,37.98710083961487,37.98710083961487,None,37.98710083961487,None,0.004340171813964844,None,37.98710083961487,39.10406303405762,-0.5222222222222223,-0.1537037037037037,1,0,0,7.059267044067383,,001,2021_Jul_13_2104,untitled,2020.2.10,59.70785982624193,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46129393577576,None,46.46129393577576,None,46.46129393577576,None,46.46129393577576,None,46.46129393577576,None,46.46129393577576,46.46129393577576,46.46129393577576,None,46.46129393577576,46.46129393577576,0.044444444444444446,-0.17962962962962964,1,0,0,square_18,0.0034410953521728516,None,48.43179893493652,None,48.43179893493652,None,48.43179893493652,None,48.43179893493652,None,48.43179893493652,None,48.43179893493652,48.43179893493652,48.43179893493652,None,48.43179893493652,48.43179893493652,48.43179893493652,48.43179893493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
