rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,square_18.started,square_18.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,square_12.started,square_12.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,square_4.started,square_4.stopped,reward_2.started,reward_2.stopped,resp.x,resp.y,resp.leftButton,resp.midButton,resp.rightButton,resp.time,resp.clicked_name,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,skip.x,skip.y,skip.leftButton,skip.midButton,skip.rightButton,skip.clicked_name,skip.started,skip.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,square_19.started,square_19.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.5,7.3,7.6,7.1,7.4,0,0,0,0,5.9659199714660645,None,7.015610933303833,None,7.015610933303833,7.015610933303833,7.015610933303833,7.015610933303833,7.015610933303833,7.015610933303833,7.015610933303833,None,7.015610933303833,7.015610933303833,7.015610933303833,None,7.015610933303833,7.015610933303833,0.002777777777777778,-0.20462962962962963,1,0,0,square_18,0.009476423263549805,None,8.63979196548462,None,8.63979196548462,8.63979196548462,8.63979196548462,8.63979196548462,8.63979196548462,8.63979196548462,8.63979196548462,None,8.63979196548462,8.63979196548462,8.63979196548462,None,8.63979196548462,8.63979196548462,8.63979196548462,8.63979196548462,9.65062403678894,None,9.65062403678894,9.65062403678894,9.65062403678894,9.65062403678894,9.65062403678894,9.65062403678894,9.65062403678894,None,9.65062403678894,9.65062403678894,-0.512962962962963,-0.18611111111111112,1,0,0,2.1289620399475098,tree1_4,0.015316486358642578,None,9.65062403678894,None,None,9.65062403678894,9.65062403678894,-0.512962962962963,-0.18611111111111112,1,0,0,tree1_4,0.015316486358642578,None,9.65062403678894,None,9.65062403678894,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,None,11.811641931533813,11.811641931533813,11.811641931533813,11.811641931533813,11.811641931533813,None,11.811641931533813,None,,001,2021_Jul_27_1550,untitled,2020.2.10,60.07413476026514,
7.1,6.9,7.1,6.6,6.8,0,1,1,1,,,12.834015130996704,None,12.834015130996704,12.834015130996704,12.834015130996704,12.834015130996704,12.834015130996704,12.834015130996704,12.834015130996704,None,12.834015130996704,12.834015130996704,12.834015130996704,None,12.834015130996704,12.834015130996704,-0.03333333333333333,-0.21388888888888888,1,0,0,square_18,0.004706621170043945,None,15.52725601196289,None,15.52725601196289,15.52725601196289,15.52725601196289,15.52725601196289,15.52725601196289,15.52725601196289,15.52725601196289,None,15.52725601196289,15.52725601196289,15.52725601196289,None,15.52725601196289,15.52725601196289,15.52725601196289,15.52725601196289,16.54462504386902,None,16.54462504386902,16.54462504386902,16.54462504386902,16.54462504386902,16.54462504386902,16.54462504386902,16.54462504386902,None,16.54462504386902,16.54462504386902,0.001851851851851852,-0.19537037037037036,1,0,0,0.06711792945861816,tree1_4,0.013768911361694336,None,16.54462504386902,None,None,16.54462504386902,16.54462504386902,-0.5027777777777778,-0.17962962962962964,1,0,0,tree1_4,0.013768911361694336,None,16.54462504386902,None,16.54462504386902,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,None,18.021353006362915,18.021353006362915,18.021353006362915,18.021353006362915,18.021353006362915,None,18.021353006362915,None,,001,2021_Jul_27_1550,untitled,2020.2.10,60.07413476026514,
6.2,6.2,6.8,6.1,6.1,0,2,2,2,,,19.016610145568848,None,19.016610145568848,19.016610145568848,19.016610145568848,19.016610145568848,19.016610145568848,19.016610145568848,19.016610145568848,None,19.016610145568848,19.016610145568848,19.016610145568848,None,19.016610145568848,19.016610145568848,-0.009259259259259259,-0.21203703703703702,1,0,0,square_18,0.012125968933105469,None,19.522069931030273,None,19.522069931030273,19.522069931030273,19.522069931030273,19.522069931030273,19.522069931030273,19.522069931030273,19.522069931030273,None,19.522069931030273,19.522069931030273,19.522069931030273,None,19.522069931030273,19.522069931030273,19.522069931030273,19.522069931030273,20.542232036590576,None,20.542232036590576,20.542232036590576,20.542232036590576,20.542232036590576,20.542232036590576,20.542232036590576,20.542232036590576,None,20.542232036590576,20.542232036590576,0.44722222222222224,-0.18981481481481483,1,0,0,1.1493799686431885,tree1_4,0.013093709945678711,None,20.542232036590576,None,None,20.542232036590576,20.542232036590576,-0.5314814814814814,-0.19444444444444445,1,0,0,tree1_4,0.013093709945678711,None,20.542232036590576,None,20.542232036590576,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,None,48.134135007858276,48.134135007858276,48.134135007858276,48.134135007858276,48.134135007858276,None,48.134135007858276,None,,001,2021_Jul_27_1550,untitled,2020.2.10,60.07413476026514,
